addr	timept	g	range
10483	0.01	1.3534545898437502e-06	1
10483	0.1	1.378326416015625e-06	1
10484	1.0	1.25933837890625e-05	10
10484	100000.0	6.981201171875003e-06	10
10484	4.0	1.23760986328125e-05	10
10484	0.01	1.3331909179687496e-05	10
10484	0.0	1.3302001953124995e-05	10
10484	0.1	1.7503051757812498e-05	10
10485	100000.0	5.4034423828125015e-06	6
10485	0.1	9.393920898437498e-06	6
10485	1.0	9.4122314453125e-06	6
10485	0.0	7.996520996093746e-06	6
10485	0.01	8.664550781249997e-06	6
10487	100000.0	2.5352783203125e-05	15
10487	0.01	1.9224853515625e-05	15
10487	1.0	1.91455078125e-05	15
10487	0.1	1.9309082031249995e-05	15
10487	0.0	1.9442138671875e-05	15
10488	1.0	2.322998046875e-05	18
10488	0.1	2.3243408203124993e-05	18
10488	0.0	2.3139648437499994e-05	18
10488	0.01	2.2965087890625e-05	18
10488	100000.0	2.0322265625e-05	18
10489	100000.0	2.0558166503906253e-06	2
10489	0.0	3.1301879882812507e-06	2
10489	0.1	1.77642822265625e-06	2
10489	0.01	2.1792602539062505e-06	2
10489	4.0	1.7896270751953125e-06	2
10489	1.0	2.038421630859375e-06	2
10490	0.1	1.933837890625e-05	15
10490	100000.0	1.849853515625e-05	15
10490	0.01	1.9259033203125e-05	15
10490	0.0	1.9492187499999995e-05	15
10490	1.0	1.930541992187499e-05	15
10491	4.0	9.86328125e-07	0
10491	0.1	9.945678710937496e-07	0
10491	1.0	1.0315704345703123e-06	0
10491	100000.0	9.327697753906252e-07	0
10491	0.0	1.1515045166015624e-06	0
10491	0.01	1.2035369873046877e-06	0
10492	1.0	1.725341796875e-05	13
10492	0.0	1.63446044921875e-05	13
10492	0.1	1.7402343749999992e-05	13
10492	0.01	1.7232666015624995e-05	13
10492	100000.0	1.7672119140625e-05	13
10493	0.01	1.8551025390625e-05	14
10493	1.0	1.4351806640624994e-05	14
10493	0.1	1.7327880859374992e-05	14
10493	0.0	1.8533935546875e-05	14
10493	4.0	1.4072265624999994e-05	14
10493	100000.0	1.1952514648437505e-05	14
10494	0.0	2.741210937499999e-05	21
10494	0.01	2.7030029296875e-05	21
10494	100000.0	2.1309814453125007e-05	21
10494	1.0	2.0743408203125e-05	21
10494	0.1	2.4476318359375e-05	21
10495	1.0	3.7177734374999986e-05	29
10495	0.1	3.7048339843749985e-05	29
10495	100000.0	3.5643310546875e-05	29
10495	0.0	3.676025390624999e-05	29
10495	0.01	3.6750488281249986e-05	29
10496	0.01	2.4726562499999992e-05	20
10496	0.0	2.6102294921874992e-05	20
10496	0.1	2.7850341796875e-05	20
10496	1.0	2.4212646484374993e-05	20
10496	100000.0	3.0556640625e-05	20
10497	100000.0	3.3660888671875e-05	29
10497	0.0	3.7155761718749984e-05	29
10497	0.01	3.6904296875e-05	29
10497	0.1	3.707275390625e-05	29
10497	1.0	3.65625e-05	29
10497	4.0	3.596191406249998e-05	29
10498	4.0	5.2264404296875e-06	1
10498	1.0	3.7237548828124984e-06	1
10498	0.1	2.027740478515625e-06	1
10498	0.0	2.0005798339843742e-06	1
10498	0.01	2.043609619140624e-06	1
10498	100000.0	2.0895385742187505e-06	1
10499	0.1	3.5258789062500005e-05	28
10499	100000.0	3.1827392578125e-05	28
10499	0.01	3.636718749999999e-05	28
10499	1.0	3.5642089843749995e-05	28
10499	0.0	3.6059570312499986e-05	28
10500	0.01	1.7213134765624993e-05	14
10500	0.1	1.7120361328124998e-05	14
10500	1.0	1.7545776367187493e-05	14
10500	100000.0	2.0412597656250008e-05	14
10500	0.0	1.7633056640624993e-05	14
10501	0.1	3.182861328125e-05	25
10501	0.01	3.196289062499999e-05	25
10501	100000.0	3.2220458984375e-05	25
10501	0.0	3.1444091796875e-05	25
10501	1.0	3.2006835937499985e-05	25
10502	0.0	2.617431640625e-05	20
10502	0.01	2.570190429687499e-05	20
10502	1.0	2.5393066406249994e-05	20
10502	100000.0	1.8270263671875e-05	20
10502	0.1	2.3472900390624995e-05	20
10503	0.01	1.8094482421875e-05	14
10503	4.0	1.7291259765624993e-05	14
10503	0.0	1.8356933593749995e-05	14
10503	1.0	1.6936035156249993e-05	14
10503	0.1	1.8465576171875e-05	14
10503	100000.0	8.743896484374997e-06	14
10504	100000.0	5.0418090820312516e-06	5
10504	1.0	5.3836059570312495e-06	5
10504	0.0	6.886291503906249e-06	5
10504	4.0	8.850708007812497e-06	5
10504	0.1	7.431945800781248e-06	5
10504	0.01	7.6245117187499985e-06	5
10505	0.1	2.446044921874999e-05	21
10505	0.0	2.7135009765624995e-05	21
10505	1.0	2.4205322265624992e-05	21
10505	0.01	2.6953125e-05	21
10505	100000.0	2.0478515625e-05	21
10506	0.1	2.01611328125e-05	15
10506	1.0	1.9447021484375e-05	15
10506	0.01	1.8973388671874995e-05	15
10506	100000.0	1.4375610351562506e-05	15
10506	0.0	1.9121093749999993e-05	15
10507	100000.0	1.1282958984375005e-05	12
10507	0.0	1.5590209960937493e-05	12
10507	1.0	1.5599365234375e-05	12
10507	0.01	1.5898437499999993e-05	12
10507	0.1	1.5532226562499992e-05	12
10509	0.01	2.4755859375e-06	1
10509	1.0	2.1543884277343743e-06	1
10509	100000.0	3.5629272460937515e-06	1
10509	0.0	2.481689453125e-06	1
10509	0.1	2.9754638671875e-06	1
10509	4.0	2.1467590332031243e-06	1
10510	1.0	1.0955810546875e-05	6
10510	0.01	1.2078857421874996e-05	6
10510	0.0	8.038330078124999e-06	6
10510	0.1	1.09844970703125e-05	6
10510	100000.0	9.384765625e-06	6
10511	1.0	1.6303100585937494e-05	13
10511	0.0	1.6261596679687493e-05	13
10511	100000.0	1.08734130859375e-05	13
10511	0.01	1.6389160156249995e-05	13
10511	0.1	1.6128540039062492e-05	13
10512	4.0	2.4224853515624995e-05	13
10512	0.1	2.4167480468749995e-05	13
10512	0.0	1.7312011718749993e-05	13
10512	0.01	1.7338867187499993e-05	13
10512	100000.0	1.04400634765625e-05	13
10512	1.0	2.4304199218749993e-05	13
10513	0.1	2.5535888671875e-05	20
10513	0.0	2.540283203124999e-05	20
10513	0.01	2.5357666015624993e-05	20
10513	1.0	2.5318603515624995e-05	20
10513	100000.0	2.373779296875001e-05	20
10514	0.1	8.944091796874997e-06	7
10514	100000.0	9.5220947265625e-06	7
10514	1.0	7.9010009765625e-06	7
10514	0.01	8.71978759765625e-06	7
10514	0.0	9.141845703124996e-06	7
10515	0.01	2.372283935546874e-06	2
10515	0.1	1.9662475585937496e-06	2
10515	0.0	2.6837158203125006e-06	2
10515	100000.0	1.4511108398437496e-06	2
10515	1.0	2.744140625e-06	2
10515	4.0	1.245346069335937e-06	2
10516	0.1	8.215942382812499e-06	5
10516	1.0	8.718261718749996e-06	5
10516	100000.0	1.0957641601562496e-05	5
10516	0.0	6.435546874999999e-06	5
10516	0.01	6.048583984374999e-06	5
10517	0.01	2.2650146484375e-05	18
10517	0.1	2.3109130859374994e-05	18
10517	0.0	2.270751953125e-05	18
10517	100000.0	2.2178955078125006e-05	18
10517	1.0	2.202880859375e-05	18
10517	4.0	2.1844482421875007e-05	18
10518	4.0	4.7067260742187485e-06	2
10518	1.0	2.6718139648437497e-06	2
10518	100000.0	1.1198425292968747e-06	2
10518	0.1	4.151306152343749e-06	2
10518	0.01	5.342102050781249e-06	2
10518	0.0	2.6910400390624994e-06	2
10519	0.01	1.18701171875e-05	9
10519	100000.0	1.1030883789062497e-05	9
10519	1.0	1.1669921874999995e-05	9
10519	0.1	1.1737670898437495e-05	9
10519	0.0	1.158935546875e-05	9
10520	0.0	3.6994628906249986e-05	29
10520	1.0	3.781494140624998e-05	29
10520	0.01	3.68896484375e-05	29
10520	0.1	3.717529296875e-05	29
10520	100000.0	3.9265136718750014e-05	29
10521	1.0	8.1304931640625e-06	7
10521	100000.0	8.103027343750003e-06	7
10521	0.0	8.95721435546875e-06	7
10521	0.01	8.922119140624997e-06	7
10521	4.0	8.512573242187497e-06	7
10521	0.1	8.514404296874999e-06	7
10522	0.1	4.0571289062499985e-05	32
10522	0.01	4.083740234375e-05	32
10522	100000.0	3.617431640625001e-05	32
10522	0.0	4.06005859375e-05	32
10522	4.0	3.783203124999999e-05	32
10522	1.0	3.806884765624999e-05	32
10523	100000.0	1.7998046875000005e-05	14
10523	0.0	1.7707519531249993e-05	14
10523	0.1	1.8612060546875e-05	14
10523	0.01	1.7207031249999993e-05	14
10523	1.0	1.8885498046875e-05	14
10524	1.0	1.668243408203125e-06	4
10524	0.0	5.9695434570312485e-06	4
10524	4.0	6.858520507812498e-06	4
10524	100000.0	9.725189208984377e-07	4
10524	0.01	4.9371337890624985e-06	4
10524	0.1	2.322845458984375e-06	4
10525	100000.0	2.8581542968750005e-05	21
10525	0.1	2.613891601562499e-05	21
10525	0.0	2.7098388671874992e-05	21
10525	1.0	2.5772705078124995e-05	21
10525	0.01	2.6600341796875e-05	21
10525	4.0	2.5490722656249994e-05	21
10526	100000.0	1.5421142578125e-05	12
10526	1.0	1.5866699218749998e-05	12
10526	0.0	1.51763916015625e-05	12
10526	0.1	1.5865478515624993e-05	12
10526	0.01	1.5059204101562494e-05	12
10527	0.01	2.076416015624999e-05	16
10527	1.0	2.1395263671875e-05	16
10527	100000.0	1.61273193359375e-05	16
10527	0.1	2.0786132812499995e-05	16
10527	0.0	2.0745849609374995e-05	16
10528	1.0	7.700347900390618e-07	0
10528	4.0	7.222747802734372e-07	0
10528	0.01	9.3292236328125e-07	0
10528	0.1	9.071350097656248e-07	0
10528	100000.0	7.999420166015631e-07	0
10528	0.0	8.919525146484373e-07	0
10529	0.1	2.1392822265624995e-05	16
10529	1.0	2.2310791015625e-05	16
10529	0.01	2.005249023437499e-05	16
10529	100000.0	1.5321655273437502e-05	16
10529	0.0	2.0147705078125e-05	16
10530	0.01	1.781982421875e-05	14
10530	0.0	1.8094482421875e-05	14
10530	0.1	1.7971191406250002e-05	14
10530	1.0	1.797607421875e-05	14
10530	100000.0	2.224853515625e-05	14
10531	0.0	5.703124999999999e-06	4
10531	0.1	1.04461669921875e-05	4
10531	0.01	1e-05	4
10531	100000.0	8.8751220703125e-06	4
10531	1.0	6.07666015625e-06	4
10532	1.0	3.849365234375e-05	31
10532	0.1	3.835937500000001e-05	31
10532	0.01	3.885986328125e-05	31
10532	100000.0	3.4837646484375e-05	31
10532	4.0	3.798828124999999e-05	31
10532	0.0	3.922851562499999e-05	31
10533	0.01	1.7331542968749993e-05	13
10533	100000.0	1.59735107421875e-05	13
10533	0.1	1.73583984375e-05	13
10533	0.0	1.7242431640625e-05	13
10533	1.0	1.7651977539062495e-05	13
10534	0.01	1.4089355468749994e-05	11
10534	1.0	1.1868896484374996e-05	11
10534	0.1	1.07427978515625e-05	11
10534	0.0	1.4061889648437494e-05	11
10534	100000.0	1.4071655273437505e-05	11
10535	0.1	6.06903076171875e-06	6
10535	0.01	7.290039062499997e-06	6
10535	100000.0	2.3121643066406254e-06	6
10535	0.0	8.474121093749998e-06	6
10535	1.0	6.3201904296874985e-06	6
10535	4.0	5.9744262695312474e-06	6
10536	100000.0	2.35986328125e-05	17
10536	0.01	2.1221923828124994e-05	17
10536	1.0	2.1402587890625e-05	17
10536	0.0	2.148193359375e-05	17
10536	0.1	2.1085205078125006e-05	17
10537	0.01	3.1224365234374995e-05	25
10537	1.0	3.3764648437499995e-05	25
10537	0.0	3.1356201171874985e-05	25
10537	0.1	3.0148925781249987e-05	25
10537	100000.0	3.177978515625e-05	25
10538	0.0	3.5693359374999986e-05	28
10538	1.0	3.763427734375e-05	28
10538	0.01	3.7062988281249987e-05	28
10538	100000.0	4.005371093750001e-05	28
10538	0.1	3.621826171874999e-05	28
10539	0.0	1.3641967773437496e-05	10
10539	0.01	1.34588623046875e-05	10
10539	0.1	8.51318359375e-06	10
10539	100000.0	7.642822265625003e-06	10
10539	1.0	1.3581542968749995e-05	10
10540	100000.0	2.6383056640625e-05	13
10540	0.01	1.7499389648437494e-05	13
10540	1.0	1.8264160156249994e-05	13
10540	0.0	1.7445678710937502e-05	13
10540	0.1	1.8724365234375e-05	13
10540	4.0	2.02880859375e-05	13
10541	0.01	8.6956787109375e-06	7
10541	0.1	7.817382812499997e-06	7
10541	0.0	9.459228515625e-06	7
10541	1.0	7.743530273437497e-06	7
10541	100000.0	1.2655029296874996e-05	7
10542	0.0	1.852294921875e-05	14
10542	0.01	1.822509765625e-05	14
10542	1.0	1.8035888671875e-05	14
10542	100000.0	1.67132568359375e-05	14
10542	0.1	1.8144531249999993e-05	14
10543	0.1	3.646240234374999e-05	28
10543	100000.0	4.497314453125e-05	28
10543	0.01	3.61767578125e-05	28
10543	0.0	3.617919921875e-05	28
10543	1.0	3.110107421874999e-05	28
10544	1.0	3.6743164062499985e-05	29
10544	0.0	3.711181640625e-05	29
10544	0.01	3.692626953125e-05	29
10544	0.1	3.760009765624999e-05	29
10544	100000.0	3.494384765625e-05	29
10545	0.0	2.5102539062499995e-05	20
10545	0.01	2.4964599609375e-05	20
10545	1.0	1.961547851562499e-05	20
10545	0.1	2.4957275390625e-05	20
10545	4.0	2.1103515624999994e-05	20
10545	100000.0	7.824096679687503e-06	20
10546	0.0	2.9305419921874994e-05	23
10546	0.01	2.9847412109374994e-05	23
10546	0.1	3.0155029296874986e-05	23
10546	1.0	2.8731689453124993e-05	23
10546	100000.0	3.05517578125e-05	23
10546	4.0	2.8784179687499994e-05	23
10547	0.01	1.952209472656249e-06	1
10547	100000.0	6.466064453124998e-06	1
10547	4.0	3.230743408203125e-06	1
10547	0.1	3.663330078125e-06	1
10547	1.0	3.318634033203125e-06	1
10547	0.0	1.9158935546875e-06	1
10548	0.0	2.1739501953124993e-05	17
10548	1.0	2.1735839843749993e-05	17
10548	0.01	2.2086181640624987e-05	17
10548	0.1	2.1733398437499994e-05	17
10548	100000.0	2.080078125e-05	17
10549	1.0	8.234252929687497e-06	8
10549	0.0	1.0279541015624997e-05	8
10549	4.0	8.5845947265625e-06	8
10549	100000.0	6.915893554687503e-06	8
10549	0.01	1.00628662109375e-05	8
10549	0.1	1.0214843749999997e-05	8
10550	0.01	2.6140136718749993e-05	20
10550	0.0	2.5877685546874995e-05	20
10550	100000.0	2.1783447265625e-05	20
10550	0.1	2.6213378906249995e-05	20
10550	1.0	2.4681396484375e-05	20
10551	1.0	1.4015502929687493e-05	10
10551	0.0	1.3699340820312496e-05	10
10551	0.01	1.3662719726562496e-05	10
10551	100000.0	1.307373046875e-05	10
10551	0.1	1.394287109375e-05	10
10552	1.0	2.8201904296874988e-05	22
10552	0.0	2.797607421875e-05	22
10552	100000.0	2.8811035156250008e-05	22
10552	0.01	2.7662353515624994e-05	22
10552	0.1	2.800292968749999e-05	22
10553	100000.0	2.0496826171875e-05	15
10553	0.01	2.046630859375e-05	15
10553	0.0	1.9989013671875e-05	15
10553	1.0	1.997314453125e-05	15
10553	0.1	2.0074462890625e-05	15
10554	0.0	1.9530029296874992e-05	15
10554	100000.0	2.140625e-05	15
10554	1.0	2.079833984374999e-05	15
10554	0.1	1.957519531249999e-05	15
10554	0.01	1.9975585937499994e-05	15
10554	4.0	2.089599609375e-05	15
10555	0.0	2.2229003906249995e-05	17
10555	0.01	2.3760986328125e-05	17
10555	1.0	2.3879394531249995e-05	17
10555	4.0	2.3435058593749995e-05	17
10555	0.1	2.3845214843749995e-05	17
10555	100000.0	3.0340576171875013e-05	17
10556	0.0	3.479370117187499e-05	27
10556	1.0	3.5397949218749995e-05	27
10556	0.1	3.8564453125e-05	27
10556	0.01	3.73486328125e-05	27
10556	100000.0	3.383056640625e-05	27
10557	0.1	3.87353515625e-05	31
10557	1.0	3.967529296874999e-05	31
10557	100000.0	3.5699462890625e-05	31
10557	0.01	3.60791015625e-05	31
10557	0.0	3.932373046874999e-05	31
10558	0.1	2.8128051757812496e-06	2
10558	100000.0	2.929077148437499e-06	2
10558	0.01	2.726440429687501e-06	2
10558	4.0	1.998443603515624e-06	2
10558	0.0	2.9943847656250012e-06	2
10558	1.0	1.5263366699218747e-06	2
10559	0.01	1.9962158203125e-05	15
10559	0.0	1.9202880859375e-05	15
10559	0.1	2.0887451171875005e-05	15
10559	100000.0	1.5723876953125e-05	15
10559	1.0	2.0139160156249995e-05	15
10560	4.0	3.8232421874999984e-05	30
10560	100000.0	3.655517578125e-05	30
10560	0.0	3.782958984374998e-05	30
10560	1.0	3.8308105468749985e-05	30
10560	0.1	3.712646484374998e-05	30
10560	0.01	3.7624511718749986e-05	30
10561	100000.0	3.0777587890625e-05	25
10561	1.0	3.2285156249999986e-05	25
10561	0.1	3.1616210937499994e-05	25
10561	0.0	3.1586914062499985e-05	25
10561	0.01	3.203735351562499e-05	25
10562	0.1	3.892333984374999e-05	31
10562	0.0	3.9020996093749986e-05	31
10562	1.0	3.8749999999999986e-05	31
10562	0.01	3.885498046875e-05	31
10562	100000.0	3.743408203125e-05	31
10563	0.0	3.4123535156249995e-05	27
10563	0.01	3.419433593749999e-05	27
10563	0.1	3.3409423828125e-05	27
10563	1.0	3.3402099609374985e-05	27
10563	100000.0	3.329345703125e-05	27
10564	100000.0	1.6825561523437498e-05	12
10564	0.01	1.6207885742187494e-05	12
10564	0.1	1.65350341796875e-05	12
10564	0.0	1.5429687499999995e-05	12
10564	1.0	1.6475219726562493e-05	12
10565	0.01	7.701416015624997e-06	6
10565	100000.0	1.0291137695312497e-05	6
10565	0.0	7.515869140624997e-06	6
10565	4.0	7.441406249999997e-06	6
10565	0.1	7.734374999999997e-06	6
10565	1.0	7.2540283203125e-06	6
10566	0.01	3.055908203125e-05	24
10566	100000.0	2.78369140625e-05	24
10566	0.1	3.0120849609375e-05	24
10566	0.0	3.010620117187499e-05	24
10566	1.0	3.0275878906249995e-05	24
10567	1.0	1.8438720703124995e-05	16
10567	0.1	1.866943359375e-05	16
10567	0.01	1.988647460937499e-05	16
10567	100000.0	1.21612548828125e-05	16
10567	0.0	2.0623779296874995e-05	16
10568	0.1	2.2669677734375e-05	18
10568	0.0	2.2923583984375e-05	18
10568	1.0	2.095458984375e-05	18
10568	0.01	2.3027343749999993e-05	18
10568	100000.0	2.2894287109375e-05	18
10569	4.0	1.580810546875e-05	14
10569	100000.0	1.642333984375e-05	14
10569	0.0	1.82421875e-05	14
10569	1.0	1.5463867187499995e-05	14
10569	0.1	1.8264160156249994e-05	14
10569	0.01	1.8013916015624994e-05	14
10570	100000.0	3.0499267578125e-05	29
10570	4.0	3.6723632812499986e-05	29
10570	0.0	3.680664062499999e-05	29
10570	0.1	3.6376953124999985e-05	29
10570	0.01	3.691406249999999e-05	29
10570	1.0	3.4853515625e-05	29
10571	4.0	2.0810546875e-05	17
10571	100000.0	2.1813964843750006e-05	17
10571	0.1	2.3262939453124992e-05	17
10571	0.01	2.1475830078125e-05	17
10571	0.0	2.1755371093749995e-05	17
10571	1.0	2.134521484375e-05	17
10572	0.01	2.3361816406249993e-05	18
10572	1.0	2.21435546875e-05	18
10572	0.1	2.1821289062500007e-05	18
10572	0.0	2.2844238281249993e-05	18
10572	100000.0	2.2863769531250006e-05	18
10572	4.0	2.193359375e-05	18
10574	0.0	3.554199218749999e-05	28
10574	0.1	3.6119384765625e-05	28
10574	1.0	3.635986328124999e-05	28
10574	100000.0	3.3338623046875e-05	28
10574	0.01	3.559448242187499e-05	28
10574	4.0	3.654296875e-05	28
10575	0.0	2.6285400390624992e-05	21
10575	100000.0	2.4188232421875006e-05	21
10575	1.0	2.5341796875000008e-05	21
10575	0.1	2.5618896484375e-05	21
10575	0.01	2.713623046875e-05	21
10577	1.0	1.6369628906249993e-05	14
10577	0.1	1.807250976562499e-05	14
10577	0.0	1.7812499999999993e-05	14
10577	4.0	1.6177978515624994e-05	14
10577	0.01	1.7769775390624994e-05	14
10577	100000.0	1.30975341796875e-05	14
10578	0.0	7.5839233398437486e-06	6
10578	1.0	6.9146728515625e-06	6
10578	0.1	7.653503417968749e-06	6
10578	4.0	6.160583496093748e-06	6
10578	0.01	7.325439453124998e-06	6
10578	100000.0	7.306518554687497e-06	6
10579	1.0	3.7990722656249986e-05	29
10579	0.0	3.680908203125e-05	29
10579	0.01	3.696289062499999e-05	29
10579	100000.0	3.4658203125e-05	29
10579	0.1	3.664794921875e-05	29
10579	4.0	3.8796386718749985e-05	29
10580	100000.0	2.9425621032714838e-08	0
10580	0.0	1.9224166870117183e-07	0
10580	1.0	1.9922256469726557e-07	0
10580	0.1	1.984024047851562e-07	0
10580	4.0	1.0873317718505855e-07	0
10581	0.1	9.911499023437497e-06	8
10581	100000.0	7.479248046874998e-06	8
10581	0.0	1.0373535156249997e-05	8
10581	0.01	1.00543212890625e-05	8
10581	1.0	1.0351562499999997e-05	8
10582	100000.0	1.77618408203125e-05	16
10582	0.1	2.09375e-05	16
10582	1.0	1.9929199218749995e-05	16
10582	0.0	2.084960937499999e-05	16
10582	0.01	2.11474609375e-05	16
10583	1.0	1.2324218749999996e-05	10
10583	100000.0	1.0781250000000003e-05	10
10583	0.01	1.3872680664062496e-05	10
10583	0.1	1.2185058593749996e-05	10
10583	0.0	1.3223876953124993e-05	10
10584	1.0	1.7333984374999995e-05	13
10584	0.1	1.6892700195312494e-05	13
10584	100000.0	8.210449218749997e-06	13
10584	0.0	1.7188110351562498e-05	13
10584	0.01	1.7805786132812493e-05	13
10584	4.0	1.5802001953124998e-05	13
10585	100000.0	7.6776123046875e-06	3
10585	0.0	4.7967529296875e-06	3
10585	4.0	6.645812988281248e-06	3
10585	0.1	7.258300781249997e-06	3
10585	0.01	4.720153808593748e-06	3
10585	1.0	6.842956542968748e-06	3
10586	0.01	1.9011230468749995e-05	14
10586	100000.0	1.78802490234375e-05	14
10586	0.0	1.8715820312499995e-05	14
10586	0.1	1.8896484374999992e-05	14
10586	1.0	1.9630126953125e-05	14
10587	1.0	1.5694580078124995e-05	8
10587	100000.0	1.4947509765625004e-05	8
10587	0.1	1.1964111328124995e-05	8
10587	0.0	1.088134765625e-05	8
10587	0.01	1.1623535156249997e-05	8
10588	0.01	1.928466796875e-05	14
10588	1.0	1.5716552734374994e-05	14
10588	0.1	1.7362060546874993e-05	14
10588	100000.0	1.76959228515625e-05	14
10588	0.0	1.8001708984374995e-05	14
10589	1.0	3.88720703125e-05	31
10589	0.01	3.979248046875e-05	31
10589	4.0	3.7666015624999987e-05	31
10589	0.1	3.758056640624998e-05	31
10589	0.0	3.9338378906249985e-05	31
10589	100000.0	3.0928955078125005e-05	31
10590	100000.0	1.7381591796875002e-05	15
10590	0.0	1.8974609374999993e-05	15
10590	0.1	1.7950439453125e-05	15
10590	1.0	1.8497314453125e-05	15
10590	0.01	1.9340820312499993e-05	15
10591	0.01	6.6860961914062485e-06	5
10591	4.0	2.984619140624999e-06	5
10591	0.1	6.858215332031248e-06	5
10591	0.0	6.7089843749999985e-06	5
10591	1.0	4.204406738281252e-06	5
10591	100000.0	2.83660888671875e-06	5
10592	1.0	2.3870849609375e-06	1
10592	0.1	2.0291137695312494e-06	1
10592	0.01	2.591705322265624e-06	1
10592	100000.0	1.4750671386718753e-06	1
10592	4.0	3.4471130371093733e-06	1
10592	0.0	2.09075927734375e-06	1
10593	100000.0	1.0386352539062503e-05	12
10593	0.01	1.5422363281249994e-05	12
10593	1.0	1.2642822265624996e-05	12
10593	0.1	1.3530883789062497e-05	12
10593	0.0	1.5273437499999998e-05	12
10594	100000.0	4.509582519531251e-06	3
10594	0.01	4.0927124023437485e-06	3
10594	0.0	4.002380371093749e-06	3
10594	4.0	4.512634277343748e-06	3
10594	0.1	7.1331787109375e-06	3
10594	1.0	5.563964843749999e-06	3
10595	100000.0	2.6292724609375e-05	19
10595	0.1	2.499023437499999e-05	19
10595	0.0	2.493896484375e-05	19
10595	1.0	2.4942626953125e-05	19
10595	0.01	2.4794921874999993e-05	19
10595	4.0	2.5040283203125e-05	19
10596	1.0	1.6165161132812495e-05	11
10596	100000.0	1.5255126953125007e-05	11
10596	0.0	1.4766845703124994e-05	11
10596	0.1	1.4224243164062494e-05	11
10596	0.01	1.4930419921874993e-05	11
10597	1.0	1.5375366210937498e-05	13
